grid_id,lat,lon,avg_severity,total_loss,total_casualties,event_count,risk_score,cluster,risk_label
31.0_87.0,31.0,87.0,5.70625,53090148.72,857,8,9.29422927698181,0,High Risk
33.0_-101.0,33.0,-101.0,5.656000000000001,59223675.160000004,1285,10,9.453426685230097,0,High Risk
33.0_-11.0,33.0,-11.0,5.745,45428313.65,599,6,9.126663753264777,0,High Risk
33.0_-113.0,33.0,-113.0,6.026666666666667,43556215.18,843,9,9.336573153988628,2,Very High Risk
33.0_-133.0,33.0,-133.0,6.418000000000001,49440739.91,581,5,9.32940268835577,2,Very High Risk
33.0_-153.0,33.0,-153.0,7.823333333333333,19953101.630000003,581,3,9.438239133284082,1,Extreme Danger Zone
33.0_-155.0,33.0,-155.0,5.485555555555555,52902508.18,1049,9,9.298077207376888,0,High Risk
33.0_-19.0,33.0,-19.0,5.622,34934987.730000004,911,5,9.121167772155962,0,High Risk
33.0_-29.0,33.0,-29.0,5.083333333333333,63930238.91,880,9,9.1815667107105,0,High Risk
33.0_-39.0,33.0,-39.0,7.260000000000001,26545824.21,509,3,9.315267569045632,2,Very High Risk
33.0_-47.0,33.0,-47.0,6.08,56842650.47,802,7,9.395189820771325,2,Very High Risk
33.0_-89.0,33.0,-89.0,6.1659999999999995,32204429.75,598,5,9.133838806951491,0,High Risk
33.0_-9.0,33.0,-9.0,6.146666666666667,39084553.480000004,867,6,9.31281990555122,2,Very High Risk
33.0_107.0,33.0,107.0,4.781000000000001,50053119.2,1106,10,9.095490828124634,0,High Risk
33.0_13.0,33.0,13.0,5.6085714285714285,37794283.97,895,7,9.164198243998717,0,High Risk
33.0_131.0,33.0,131.0,6.074285714285715,50764508.760000005,920,7,9.400680291817384,2,Very High Risk
33.0_155.0,33.0,155.0,5.555,46529377.17,749,6,9.14379131476424,0,High Risk
33.0_25.0,33.0,25.0,6.650000000000001,27160704.28,513,3,9.141480964123648,2,Very High Risk
33.0_29.0,33.0,29.0,7.0280000000000005,32420504.56,631,5,9.410533265635248,1,Extreme Danger Zone
33.0_3.0,33.0,3.0,4.788181818181818,49508935.12,1346,11,9.161934885033212,0,High Risk
33.0_39.0,33.0,39.0,9.38,14712658.75,355,1,9.597059603893273,1,Extreme Danger Zone
33.0_51.0,33.0,51.0,6.755,24210211.05,662,4,9.237161814595144,2,Very High Risk
33.0_61.0,33.0,61.0,5.265555555555555,57773644.760000005,844,9,9.193339146359378,0,High Risk
33.0_67.0,33.0,67.0,6.324,46803689.91,883,5,9.410154852727029,2,Very High Risk
33.0_71.0,33.0,71.0,7.0920000000000005,22092192.689999998,741,5,9.36280118309059,2,Very High Risk
33.0_75.0,33.0,75.0,6.3,47708818.87,1132,8,9.523697788552367,1,Extreme Danger Zone
33.0_97.0,33.0,97.0,5.722857142857143,27932490.67,955,7,9.127219014495946,0,High Risk
35.0_-107.0,35.0,-107.0,5.242222222222222,49590076.75,1273,9,9.263690624701857,0,High Risk
35.0_-133.0,35.0,-133.0,6.666666666666667,23990340.59,542,3,9.125710794161376,2,Very High Risk
35.0_-139.0,35.0,-139.0,5.109090909090909,57594434.18,1181,11,9.264387849958064,0,High Risk
35.0_-145.0,35.0,-145.0,6.733333333333333,26048936.46,458,3,9.11999076018458,2,Very High Risk
35.0_-155.0,35.0,-155.0,6.1362499999999995,43933690.93,910,8,9.384417942998393,2,Very High Risk
35.0_-27.0,35.0,-27.0,6.2871428571428565,49295369.13,902,7,9.449805994065688,1,Extreme Danger Zone
35.0_-35.0,35.0,-35.0,5.991666666666667,41201272.82,637,6,9.18978641944986,0,High Risk
35.0_-91.0,35.0,-91.0,6.44375,75266852.69,907,8,9.637185893059472,1,Extreme Danger Zone
35.0_1.0,35.0,1.0,5.107692307692308,56407676.96,1417,13,9.327748989770472,0,High Risk
35.0_117.0,35.0,117.0,6.3425,52523183.71,670,8,9.40813277190606,2,Very High Risk
35.0_119.0,35.0,119.0,6.0840000000000005,19917387.009999998,1021,5,9.125362081410072,0,High Risk
35.0_149.0,35.0,149.0,5.62,55361500.65,904,9,9.307457490635315,0,High Risk
35.0_161.0,35.0,161.0,5.821428571428571,49671510.17,912,7,9.315676123021177,0,High Risk
35.0_19.0,35.0,19.0,5.517142857142857,58861524.190000005,897,7,9.270347495581003,0,High Risk
35.0_21.0,35.0,21.0,5.545,37554455.08,826,8,9.130954646152587,0,High Risk
35.0_23.0,35.0,23.0,6.3825,48498645.519999996,1091,8,9.542316239239332,1,Extreme Danger Zone
35.0_29.0,35.0,29.0,5.63125,54638784.74,627,8,9.18673587269396,0,High Risk
35.0_47.0,35.0,47.0,5.795714285714285,44842415.37,848,7,9.25547570880519,0,High Risk
35.0_51.0,35.0,51.0,5.41875,39813661.75,930,8,9.146141449873243,0,High Risk
35.0_57.0,35.0,57.0,5.717499999999999,61638674.92,1254,8,9.456479739402054,0,High Risk
35.0_61.0,35.0,61.0,5.854444444444444,49303388.71,816,9,9.312334589124061,0,High Risk
35.0_67.0,35.0,67.0,5.81,44349838.0,857,8,9.27138957852973,0,High Risk
35.0_83.0,35.0,83.0,6.083333333333333,24968906.77,870,6,9.16042618384405,0,High Risk
35.0_87.0,35.0,87.0,6.034285714285715,43721231.36,837,7,9.31553862112808,2,Very High Risk
37.0_-115.0,37.0,-115.0,5.523333333333333,44079582.629999995,915,9,9.213715601796821,0,High Risk
37.0_-123.0,37.0,-123.0,5.168333333333334,62982841.36,1289,12,9.343226056084326,0,High Risk
37.0_-13.0,37.0,-13.0,5.13875,48661731.32,906,8,9.11451124132192,0,High Risk
37.0_-131.0,37.0,-131.0,6.875,36894175.81,674,4,9.404926884464272,2,Very High Risk
37.0_-135.0,37.0,-135.0,8.063333333333333,12122595.99,491,3,9.310347587686046,2,Very High Risk
37.0_-147.0,37.0,-147.0,5.134,58393184.78,792,10,9.147549421512677,0,High Risk
37.0_-159.0,37.0,-159.0,5.556666666666666,38503243.84,839,6,9.121487505636228,0,High Risk
37.0_-25.0,37.0,-25.0,6.131428571428572,26021538.009999998,790,7,9.171692668875043,0,High Risk
37.0_-27.0,37.0,-27.0,6.343999999999999,28809895.11,639,5,9.173685250133312,2,Very High Risk
37.0_-31.0,37.0,-31.0,5.725714285714285,37066676.589999996,826,7,9.169468532131429,0,High Risk
37.0_-43.0,37.0,-43.0,4.639166666666667,60454211.19,1341,12,9.184038874953625,0,High Risk
37.0_-45.0,37.0,-45.0,5.435,46245005.9,841,6,9.140664236330972,0,High Risk
37.0_-55.0,37.0,-55.0,7.071428571428571,59630826.25,1057,7,9.789718379538089,1,Extreme Danger Zone
37.0_-59.0,37.0,-59.0,7.344285714285715,57840051.79,1157,7,9.889522380444943,1,Extreme Danger Zone
37.0_-63.0,37.0,-63.0,5.995,45789748.65,923,6,9.333575881578252,2,Very High Risk
37.0_-81.0,37.0,-81.0,6.272,33596650.64,899,5,9.300475465838975,2,Very High Risk
37.0_127.0,37.0,127.0,5.953,61376782.910000004,830,10,9.422241128556454,2,Very High Risk
37.0_143.0,37.0,143.0,5.571428571428571,34798372.73,840,7,9.109274587115292,0,High Risk
37.0_159.0,37.0,159.0,6.0675,46341825.31,999,8,9.407765687613415,2,Very High Risk
37.0_19.0,37.0,19.0,6.978333333333333,46834354.17,699,6,9.55205338834109,1,Extreme Danger Zone
37.0_25.0,37.0,25.0,6.7975,31355057.41,702,4,9.345066708232102,2,Very High Risk
37.0_43.0,37.0,43.0,4.784166666666667,50785500.97,1182,12,9.137424038197071,0,High Risk
37.0_87.0,37.0,87.0,4.816,55513341.29,1173,10,9.154681312830183,0,High Risk
39.0_-101.0,39.0,-101.0,5.698571428571428,41897611.42,669,7,9.134920716590681,0,High Risk
39.0_-109.0,39.0,-109.0,7.342499999999999,27814587.4,442,4,9.334086083340265,2,Very High Risk
39.0_-123.0,39.0,-123.0,6.288,36496563.04,660,5,9.237520702347686,2,Very High Risk
39.0_-131.0,39.0,-131.0,5.8125,59491008.980000004,1033,8,9.416230204152262,2,Very High Risk
39.0_-155.0,39.0,-155.0,5.2411111111111115,36075720.07,1048,9,9.109608820303079,0,High Risk
39.0_-161.0,39.0,-161.0,6.153333333333333,44712456.79,691,6,9.287195617146129,2,Very High Risk
39.0_-23.0,39.0,-23.0,5.522222222222222,54014891.33,1038,9,9.312160478414656,0,High Risk
39.0_-35.0,39.0,-35.0,6.128,33766446.91,582,5,9.128525563442969,0,High Risk
39.0_-71.0,39.0,-71.0,7.390000000000001,49398662.07,871,6,9.757458017607709,1,Extreme Danger Zone
39.0_-85.0,39.0,-85.0,5.648571428571429,41864849.97,952,7,9.225387199987331,0,High Risk
39.0_101.0,39.0,101.0,5.642,60797727.69,1305,10,9.46172571698062,0,High Risk
39.0_109.0,39.0,109.0,7.272,34624080.74,635,5,9.505353516517554,1,Extreme Danger Zone
39.0_117.0,39.0,117.0,6.7075,44308622.74,552,4,9.349808156566327,2,Very High Risk
39.0_123.0,39.0,123.0,6.4816666666666665,48287174.31,878,6,9.480529452761173,1,Extreme Danger Zone
39.0_143.0,39.0,143.0,6.45,32291515.59,726,6,9.293363490992604,2,Very High Risk
39.0_17.0,39.0,17.0,5.853333333333333,49973211.3,512,6,9.140773068204252,0,High Risk
39.0_23.0,39.0,23.0,5.828571428571428,43095628.4,995,7,9.301319403184657,0,High Risk
39.0_29.0,39.0,29.0,5.484285714285714,50228691.629999995,841,7,9.193592969040834,0,High Risk
39.0_51.0,39.0,51.0,6.2075,29563428.65,1187,8,9.36659500890733,2,Very High Risk
39.0_59.0,39.0,59.0,6.7625,18829988.7,619,4,9.143898040745265,2,Very High Risk
39.0_93.0,39.0,93.0,5.235555555555555,54878790.21,746,9,9.131935986030658,0,High Risk
39.0_95.0,39.0,95.0,6.926666666666667,45325892.64,624,6,9.492733219031111,1,Extreme Danger Zone
39.0_97.0,39.0,97.0,6.7625,33105907.38,469,4,9.230080297251915,2,Very High Risk
41.0_-1.0,41.0,-1.0,5.497777777777778,55168142.5,1313,9,9.381610072590417,0,High Risk
41.0_-105.0,41.0,-105.0,5.6537500000000005,46017960.58,968,8,9.272089545512024,0,High Risk
41.0_-11.0,41.0,-11.0,5.656666666666667,46332404.91,1032,9,9.304730905803973,0,High Risk
41.0_-117.0,41.0,-117.0,5.3975,48228411.65,782,8,9.145349930355552,0,High Risk
41.0_-121.0,41.0,-121.0,4.8566666666666665,61723661.44,918,12,9.141934149441928,0,High Risk
41.0_-133.0,41.0,-133.0,5.004444444444444,45982790.620000005,1124,9,9.132386673797766,0,High Risk
41.0_-155.0,41.0,-155.0,5.0409999999999995,54719370.36,996,10,9.168833261140934,0,High Risk
41.0_-163.0,41.0,-163.0,6.098000000000001,35366202.7,568,5,9.126120244465627,0,High Risk
41.0_-165.0,41.0,-165.0,6.0,35245361.28,564,6,9.108992087862093,0,High Risk
41.0_-35.0,41.0,-35.0,5.154999999999999,57468276.35,884,8,9.16192184781557,0,High Risk
41.0_-49.0,41.0,-49.0,4.767777777777777,57473921.49,1073,9,9.114387989448092,0,High Risk
41.0_-55.0,41.0,-55.0,6.265714285714286,52622461.83,1084,7,9.518055110639049,1,Extreme Danger Zone
41.0_-57.0,41.0,-57.0,6.58125,45393686.02,902,8,9.525079304034712,1,Extreme Danger Zone
41.0_-7.0,41.0,-7.0,5.735555555555556,49922086.879999995,998,9,9.340743841261654,0,High Risk
41.0_-81.0,41.0,-81.0,5.04125,46876315.87,990,8,9.10061875855869,0,High Risk
41.0_-89.0,41.0,-89.0,6.27125,44405839.519999996,992,8,9.453981125545567,1,Extreme Danger Zone
41.0_111.0,41.0,111.0,7.09,29161054.22,509,4,9.314770404466758,2,Very High Risk
41.0_113.0,41.0,113.0,6.498888888888889,69921782.65,1389,9,9.769909223459875,1,Extreme Danger Zone
41.0_119.0,41.0,119.0,6.102,31870552.41,960,5,9.253326184868584,2,Very High Risk
41.0_125.0,41.0,125.0,6.058333333333334,49669170.16,560,6,9.227275786565503,0,High Risk
41.0_15.0,41.0,15.0,9.82,26905032.060000002,476,2,10.03846335503515,1,Extreme Danger Zone
41.0_153.0,41.0,153.0,5.956666666666667,39812317.739999995,678,6,9.187683434706594,0,High Risk
41.0_161.0,41.0,161.0,5.521428571428571,41226778.52,723,7,9.10018972076777,0,High Risk
41.0_165.0,41.0,165.0,6.125,24757901.28,740,6,9.121887786512081,0,High Risk
41.0_19.0,41.0,19.0,6.095,51344956.01,406,6,9.151958154939392,0,High Risk
41.0_39.0,41.0,39.0,5.409090909090909,71411626.19,1500,11,9.49057536515117,0,High Risk
41.0_61.0,41.0,61.0,6.008571428571429,49151711.13,862,7,9.351766661687096,2,Very High Risk
41.0_71.0,41.0,71.0,6.285,29879640.169999998,542,4,9.099382959959781,2,Very High Risk
41.0_73.0,41.0,73.0,6.366,29715584.19,681,5,9.208639510278788,2,Very High Risk
41.0_87.0,41.0,87.0,6.91,15021105.719999999,631,3,9.10378631975855,2,Very High Risk
43.0_-101.0,43.0,-101.0,7.05,40817105.2,427,4,9.351064296251936,2,Very High Risk
43.0_-103.0,43.0,-103.0,5.41,50731200.53,1108,10,9.288769231704233,0,High Risk
43.0_-105.0,43.0,-105.0,6.2155555555555555,59249533.87,1324,9,9.620856043788171,1,Extreme Danger Zone
43.0_-123.0,43.0,-123.0,6.16,27960438.92,661,4,9.101413820758019,0,High Risk
43.0_-141.0,43.0,-141.0,5.497272727272727,55755574.35,1236,11,9.384752185753033,0,High Risk
43.0_-147.0,43.0,-147.0,5.738571428571428,41547243.94,785,7,9.192305151458406,0,High Risk
43.0_-157.0,43.0,-157.0,5.692857142857143,37295560.92,790,7,9.148106155602505,0,High Risk
43.0_-169.0,43.0,-169.0,5.974,33317144.31,818,5,9.180275981065511,0,High Risk
43.0_-55.0,43.0,-55.0,6.492,39853508.02,545,5,9.267777944156096,2,Very High Risk
43.0_-67.0,43.0,-67.0,5.33125,45710395.1,925,8,9.159710622858558,0,High Risk
43.0_-69.0,43.0,-69.0,6.87,30018670.009999998,341,3,9.115271691141693,2,Very High Risk
43.0_-79.0,43.0,-79.0,5.67,47031297.19,542,7,9.097974107243623,0,High Risk
43.0_-89.0,43.0,-89.0,5.21,49514380.18,898,9,9.14897553391063,0,High Risk
43.0_-91.0,43.0,-91.0,7.614285714285714,47898995.82,827,7,9.813315350453314,1,Extreme Danger Zone
43.0_103.0,43.0,103.0,5.263076923076923,69320622.88,1613,13,9.475045971364922,0,High Risk
43.0_121.0,43.0,121.0,6.8950000000000005,28773351.639999997,539,4,9.26940261148215,2,Very High Risk
43.0_29.0,43.0,29.0,5.166666666666667,42296134.58,982,9,9.115503130062459,0,High Risk
43.0_41.0,43.0,41.0,7.145,18528529.74,445,2,9.103903605744291,2,Very High Risk
43.0_55.0,43.0,55.0,5.617142857142857,35026902.91,798,7,9.109583397234012,0,High Risk
43.0_67.0,43.0,67.0,6.57,29892289.56,437,4,9.120542813649818,2,Very High Risk
43.0_69.0,43.0,69.0,6.105,27706883.55,819,6,9.180039760979385,0,High Risk
43.0_73.0,43.0,73.0,5.775714285714286,49834564.59,655,7,9.203772493379407,0,High Risk
43.0_75.0,43.0,75.0,5.97,43476610.21,1169,8,9.406470269509393,2,Very High Risk
43.0_77.0,43.0,77.0,5.887142857142857,35084915.25,924,7,9.23500969044627,0,High Risk
43.0_93.0,43.0,93.0,4.774166666666667,59318698.49,1214,12,9.189025287886295,0,High Risk
45.0_-103.0,45.0,-103.0,7.1175,24529912.93,403,4,9.201239426870876,2,Very High Risk
45.0_-107.0,45.0,-107.0,6.335,44580017.18,367,6,9.151354784474643,2,Very High Risk
45.0_-111.0,45.0,-111.0,5.748333333333334,31536579.87,823,6,9.113339792119936,0,High Risk
45.0_-113.0,45.0,-113.0,5.4225,57525772.54,695,8,9.170400448079446,0,High Risk
45.0_-145.0,45.0,-145.0,6.508,33576572.980000004,809,5,9.339487974862218,2,Very High Risk
45.0_-153.0,45.0,-153.0,5.631666666666667,42810079.629999995,799,6,9.16115978167325,0,High Risk
45.0_-159.0,45.0,-159.0,6.263,69065228.18,1163,10,9.651743405697454,1,Extreme Danger Zone
45.0_-35.0,45.0,-35.0,6.08875,54958674.14,1149,8,9.507230254048597,1,Extreme Danger Zone
45.0_-47.0,45.0,-47.0,6.3020000000000005,45160720.65,606,5,9.2800560673309,2,Very High Risk
45.0_-65.0,45.0,-65.0,5.725555555555555,25449671.17,1000,9,9.136215635623204,0,High Risk
45.0_-73.0,45.0,-73.0,6.811666666666667,36836337.0,1013,6,9.541187078627143,1,Extreme Danger Zone
45.0_-83.0,45.0,-83.0,6.392857142857143,45939817.56,967,7,9.481223764923522,1,Extreme Danger Zone
45.0_-9.0,45.0,-9.0,5.041666666666667,86208277.19,1540,12,9.452734016055087,0,High Risk
45.0_1.0,45.0,1.0,6.04111111111111,52498307.34,1227,9,9.509421926729106,1,Extreme Danger Zone
45.0_119.0,45.0,119.0,5.60375,49283250.78,576,8,9.12212859592846,0,High Risk
45.0_125.0,45.0,125.0,6.128,31291201.07,861,5,9.223006787713905,2,Very High Risk
45.0_143.0,45.0,143.0,5.752857142857144,41820526.24,1053,7,9.286574973530573,0,High Risk
45.0_147.0,45.0,147.0,4.8629999999999995,55536760.01,1033,10,9.130813259798332,0,High Risk
45.0_151.0,45.0,151.0,5.871111111111111,49087100.83,1235,9,9.440214593958581,2,Very High Risk
45.0_153.0,45.0,153.0,5.627142857142857,39072253.81,791,7,9.142732382081546,0,High Risk
45.0_155.0,45.0,155.0,5.34,49132264.95,733,8,9.11428312369666,0,High Risk
45.0_165.0,45.0,165.0,5.836666666666666,45346587.27,672,6,9.188068263980123,0,High Risk
45.0_3.0,45.0,3.0,6.315714285714286,48987824.07,943,7,9.46982099689865,1,Extreme Danger Zone
45.0_37.0,45.0,37.0,5.325,65767453.24,1349,10,9.400138185965318,0,High Risk
45.0_39.0,45.0,39.0,6.9875,26320450.88,630,4,9.31714259989588,2,Very High Risk
45.0_43.0,45.0,43.0,5.61,48486573.29,1154,10,9.347385463813637,0,High Risk
45.0_73.0,45.0,73.0,5.768750000000001,46486180.06,905,8,9.289458943012027,0,High Risk
45.0_83.0,45.0,83.0,6.936666666666667,25827670.81,584,3,9.251200098050166,2,Very High Risk
45.0_87.0,45.0,87.0,5.375714285714286,42450088.75,1010,7,9.165418881079848,0,High Risk
45.0_95.0,45.0,95.0,5.6375,45772289.66,923,8,9.251342916797125,0,High Risk
47.0_-1.0,47.0,-1.0,6.756666666666667,60215159.16,1117,9,9.737077917956585,1,Extreme Danger Zone
47.0_-107.0,47.0,-107.0,6.305,32285471.07,687,4,9.199618814392354,2,Very High Risk
47.0_-119.0,47.0,-119.0,5.414,54035925.19,1127,10,9.313997861836105,0,High Risk
47.0_-139.0,47.0,-139.0,5.65375,52657917.41,1090,8,9.348100608199564,0,High Risk
47.0_-153.0,47.0,-153.0,6.5488888888888885,49605064.29,1240,9,9.647908064306426,1,Extreme Danger Zone
47.0_-157.0,47.0,-157.0,6.223333333333334,34636444.82,582,6,9.180172280724388,2,Very High Risk
47.0_-165.0,47.0,-165.0,5.254,48277278.06,1071,10,9.216915408301322,0,High Risk
47.0_-21.0,47.0,-21.0,4.7490000000000006,56952144.06,1393,10,9.19378587852191,0,High Risk
47.0_-25.0,47.0,-25.0,5.90375,46265384.83,1313,8,9.440068207405801,2,Very High Risk
47.0_-41.0,47.0,-41.0,6.898333333333333,42694132.42,878,6,9.568598107649358,1,Extreme Danger Zone
47.0_-59.0,47.0,-59.0,8.37,18173034.060000002,911,4,9.731270627254874,1,Extreme Danger Zone
47.0_-65.0,47.0,-65.0,5.665,36992937.08,886,8,9.183447229333254,0,High Risk
47.0_-7.0,47.0,-7.0,7.6433333333333335,28489345.259999998,276,3,9.268346915942354,2,Very High Risk
47.0_-81.0,47.0,-81.0,5.656666666666666,36886633.7,762,6,9.109776376335054,0,High Risk
47.0_-83.0,47.0,-83.0,6.37,35041760.67,644,5,9.242566371583234,2,Very High Risk
47.0_-9.0,47.0,-9.0,6.198333333333333,40524298.81,955,6,9.368142093059008,2,Very High Risk
47.0_-93.0,47.0,-93.0,6.111428571428571,59631600.87,970,7,9.475979533352954,1,Extreme Danger Zone
47.0_-95.0,47.0,-95.0,8.58,17979344.25,255,2,9.358834713475598,1,Extreme Danger Zone
47.0_101.0,47.0,101.0,5.343333333333334,66541677.06,791,9,9.239628640959443,0,High Risk
47.0_103.0,47.0,103.0,5.683333333333334,36969727.59,1038,6,9.211078209093703,0,High Risk
47.0_133.0,47.0,133.0,6.945,25702121.17,561,4,9.262519582560872,2,Very High Risk
47.0_155.0,47.0,155.0,6.114285714285714,51369705.04,574,7,9.274908634699203,2,Very High Risk
47.0_159.0,47.0,159.0,6.108333333333333,44306192.6,608,6,9.232627005906465,2,Very High Risk
47.0_161.0,47.0,161.0,7.505000000000001,13855641.82,427,2,9.112359126976285,2,Very High Risk
47.0_163.0,47.0,163.0,5.766,39233953.71,1235,10,9.350996155109593,0,High Risk
47.0_167.0,47.0,167.0,7.98,20981464.07,319,2,9.292102524676588,2,Very High Risk
47.0_17.0,47.0,17.0,6.153333333333333,40554835.06,568,6,9.199204823063493,2,Very High Risk
47.0_39.0,47.0,39.0,6.011666666666667,30255261.02,960,6,9.226037541112952,0,High Risk
47.0_59.0,47.0,59.0,6.732000000000001,23241687.62,465,5,9.130469081373663,2,Very High Risk
47.0_97.0,47.0,97.0,5.82875,54376647.760000005,1270,8,9.456048849771381,2,Very High Risk
49.0_-121.0,49.0,-121.0,6.609999999999999,43230551.54,1137,6,9.563316710700596,1,Extreme Danger Zone
49.0_-125.0,49.0,-125.0,6.385,59104507.269999996,1177,8,9.625139795456471,1,Extreme Danger Zone
49.0_-31.0,49.0,-31.0,5.165555555555556,56266621.120000005,890,9,9.171312122132777,0,High Risk
49.0_-33.0,49.0,-33.0,4.921,48925896.74,1065,10,9.119335334814044,0,High Risk
49.0_-35.0,49.0,-35.0,7.32,45509833.62,771,5,9.65990301374812,1,Extreme Danger Zone
49.0_-41.0,49.0,-41.0,6.13375,46697136.86,692,8,9.319914487380549,2,Very High Risk
49.0_-47.0,49.0,-47.0,5.555555555555555,46412656.08,1151,9,9.307626456911267,0,High Risk
49.0_-49.0,49.0,-49.0,5.953,68801930.50999999,977,10,9.50536514132511,1,Extreme Danger Zone
49.0_-63.0,49.0,-63.0,5.36125,45723717.949999996,804,8,9.12678846159309,0,High Risk
49.0_-83.0,49.0,-83.0,6.554,32210882.81,709,5,9.301299925910925,2,Very High Risk
49.0_-97.0,49.0,-97.0,5.80125,45435480.16,995,8,9.320762799347774,0,High Risk
49.0_103.0,49.0,103.0,6.258333333333333,49947377.91,827,6,9.405739137443431,2,Very High Risk
49.0_133.0,49.0,133.0,5.878333333333334,34955475.13,691,6,9.130842511309657,0,High Risk
49.0_139.0,49.0,139.0,5.983333333333333,44768000.57,1036,9,9.393585929223374,2,Very High Risk
49.0_147.0,49.0,147.0,5.985,34509064.199999996,748,4,9.149085268370575,0,High Risk
49.0_151.0,49.0,151.0,7.3774999999999995,44543673.35,641,4,9.597164495920572,1,Extreme Danger Zone
49.0_155.0,49.0,155.0,5.864999999999999,30705748.9,756,6,9.114888137390725,0,High Risk
49.0_159.0,49.0,159.0,6.154285714285714,36474894.81,744,7,9.261885572735165,2,Very High Risk
49.0_167.0,49.0,167.0,6.158571428571428,34641413.6,961,7,9.324388061341265,2,Very High Risk
49.0_169.0,49.0,169.0,5.968333333333334,45706468.260000005,731,6,9.255150290637618,0,High Risk
49.0_19.0,49.0,19.0,5.764545454545455,61140616.839999996,1064,11,9.447679418697872,0,High Risk
49.0_3.0,49.0,3.0,6.575714285714286,59849277.92,1152,7,9.667897178495599,1,Extreme Danger Zone
49.0_43.0,49.0,43.0,6.363333333333333,30109892.169999998,873,6,9.30162443334047,2,Very High Risk
49.0_49.0,49.0,49.0,5.261818181818182,57466816.82,953,11,9.245250698298957,0,High Risk
49.0_51.0,49.0,51.0,7.023999999999999,34961346.21,962,5,9.558318063591525,1,Extreme Danger Zone
49.0_57.0,49.0,57.0,6.043333333333333,43023722.74,560,6,9.179685957483196,0,High Risk
49.0_63.0,49.0,63.0,6.535,40596763.0,499,4,9.241585895858636,2,Very High Risk
49.0_71.0,49.0,71.0,6.247142857142856,48230027.91,708,7,9.358691386709804,2,Very High Risk
49.0_75.0,49.0,75.0,5.428181818181819,64613761.5,1285,11,9.419914178230108,0,High Risk
49.0_81.0,49.0,81.0,5.887777777777778,44973558.71,822,9,9.296954296751577,0,High Risk
49.0_87.0,49.0,87.0,6.476666666666667,31024421.82,983,6,9.380164369573768,2,Very High Risk
49.0_93.0,49.0,93.0,6.56,29937876.36,523,4,9.171781807934591,2,Very High Risk
5.0_-103.0,5.0,-103.0,4.942727272727272,56987603.08,1200,11,9.216085092381256,0,High Risk
5.0_-11.0,5.0,-11.0,5.572857142857143,61246465.93,785,7,9.259013351638853,0,High Risk
5.0_-113.0,5.0,-113.0,6.763333333333333,24964058.560000002,480,3,9.130273936404366,2,Very High Risk
5.0_-119.0,5.0,-119.0,5.8133333333333335,44690496.24,596,6,9.14074758310558,0,High Risk
5.0_-31.0,5.0,-31.0,6.38,31255194.419999998,597,6,9.203977093221155,2,Very High Risk
5.0_-43.0,5.0,-43.0,5.386,48516392.66,1218,10,9.296549059844887,0,High Risk
5.0_-45.0,5.0,-45.0,6.362,37832872.41,611,5,9.24740231655046,2,Very High Risk
5.0_-57.0,5.0,-57.0,5.697777777777778,45187770.86,1105,9,9.330044519496639,0,High Risk
5.0_-69.0,5.0,-69.0,6.36,30978298.39,679,5,9.218443035666997,2,Very High Risk
5.0_-81.0,5.0,-81.0,5.74125,74428884.8,957,8,9.439158193461019,0,High Risk
5.0_-99.0,5.0,-99.0,5.878571428571428,43466536.83,825,7,9.262744601220877,0,High Risk
5.0_101.0,5.0,101.0,5.744545454545454,54123705.89,1216,11,9.445132385085804,0,High Risk
5.0_119.0,5.0,119.0,5.868,69695472.87,874,10,9.450350474082974,2,Very High Risk
5.0_127.0,5.0,127.0,5.7425,41162451.89,912,8,9.247404340265449,0,High Risk
5.0_13.0,5.0,13.0,5.2275,37388414.59,1045,8,9.10485249236751,0,High Risk
5.0_137.0,5.0,137.0,5.92,31471198.340000004,1115,8,9.280349314284772,0,High Risk
5.0_149.0,5.0,149.0,6.0200000000000005,50972012.019999996,844,7,9.359781325099723,2,Very High Risk
5.0_31.0,5.0,31.0,6.238571428571428,35194371.52,916,7,9.338766851275327,2,Very High Risk
5.0_63.0,5.0,63.0,5.6971428571428575,31755353.74,1087,7,9.196787516228895,0,High Risk
5.0_67.0,5.0,67.0,5.74,56484496.34,703,8,9.263598997112185,0,High Risk
51.0_-123.0,51.0,-123.0,6.575,24817061.06,506,4,9.110109680582202,2,Very High Risk
51.0_-147.0,51.0,-147.0,6.316666666666666,48169426.05,894,6,9.435708655648915,2,Very High Risk
51.0_-25.0,51.0,-25.0,6.851999999999999,49461914.92,853,5,9.574769371878658,1,Extreme Danger Zone
51.0_-3.0,51.0,-3.0,6.986666666666667,16928410.71,581,3,9.137921750807616,2,Very High Risk
51.0_-69.0,51.0,-69.0,7.039999999999999,26337273.169999998,557,4,9.29620020873533,2,Very High Risk
51.0_-79.0,51.0,-79.0,6.655,42692993.339999996,519,6,9.338103277706015,2,Very High Risk
51.0_-89.0,51.0,-89.0,5.775,48486092.1,807,8,9.269627347665057,0,High Risk
51.0_-9.0,51.0,-9.0,5.0488888888888885,49685701.52,1050,9,9.148542719437065,0,High Risk
51.0_101.0,51.0,101.0,5.992,65266753.64,978,10,9.501547024228298,1,Extreme Danger Zone
51.0_131.0,51.0,131.0,7.406666666666666,27607883.93,1026,6,9.636993770611051,1,Extreme Danger Zone
